cdr_id,msisdn,service_type,usage_volume,timestamp,site_id
TXN_001215,628174597706,Data,375.16161629859005,2022-01-01 20:14:00,SITE_51
TXN_001216,628175506554,SMS,81.69843466046927,2022-01-01 20:15:00,SITE_56
TXN_001217,628171605409,Data,387.9038825016546,2022-01-01 20:16:00,SITE_80
TXN_001218,628177849486,Interconnection,600.6023445454881,2022-01-01 20:17:00,SITE_57
TXN_001219,628176050405,Data,514.1390191495083,2022-01-01 20:18:00,SITE_52
TXN_001220,628179337735,Data,694.8474320632367,2022-01-01 20:19:00,SITE_46
TXN_001221,628172725690,Data,56.42845812584272,2022-01-01 20:20:00,SITE_78
TXN_001222,628174280772,Interconnection,285.25606966178407,2022-01-01 20:21:00,SITE_38
TXN_001223,628179197295,Roaming,819.4113462632622,2022-01-01 20:22:00,SITE_84
TXN_001224,628176809041,Data,80.81379410356949,2022-01-01 20:23:00,SITE_48
TXN_001225,628176087268,Roaming,855.6304687412616,2022-01-01 20:24:00,SITE_41
TXN_001226,628177155579,Data,92.80419598502914,2022-01-01 20:25:00,SITE_98
TXN_001227,628171403119,Data,834.6197606768045,2022-01-01 20:26:00,SITE_59
TXN_001228,628179212420,Voice,361.42761267764797,2022-01-01 20:27:00,SITE_93
TXN_001229,628171402732,Data,612.5968541939586,2022-01-01 20:28:00,SITE_67
TXN_001230,628171506079,Data,153.7342285323502,2022-01-01 20:29:00,SITE_74
TXN_001231,628172950013,Interconnection,67.10255300345567,2022-01-01 20:30:00,SITE_84
TXN_001232,628172132658,Data,216.72226581611494,2022-01-01 20:31:00,SITE_66
TXN_001233,628172985209,Interconnection,128.72596409078685,2022-01-01 20:32:00,SITE_27
TXN_001234,628175322626,Data,313.09349178195214,2022-01-01 20:33:00,SITE_32
TXN_001235,628171656951,SMS,514.8688632645092,2022-01-01 20:34:00,SITE_56
TXN_001236,628179399911,Data,589.1707041014445,2022-01-01 20:35:00,SITE_10
TXN_001237,628174479591,Voice,790.0782392723631,2022-01-01 20:36:00,SITE_40
TXN_001238,628176203916,Data,656.5836533551103,2022-01-01 20:37:00,SITE_17
TXN_001239,628177026988,Voice,609.1495668044234,2022-01-01 20:38:00,SITE_58
TXN_001240,628178426263,SMS,412.3702454582889,2022-01-01 20:39:00,SITE_97
TXN_001241,628173366610,Data,474.3346265251786,2022-01-01 20:40:00,SITE_6
TXN_001242,628175180303,Roaming,415.1063085607909,2022-01-01 20:41:00,SITE_39
TXN_001243,628175684346,Data,842.3238640313217,2022-01-01 20:42:00,SITE_18
TXN_001244,628171458298,Voice,230.77045209585145,2022-01-01 20:43:00,SITE_73
TXN_001245,628172047343,Data,6.71521061042266,2022-01-01 20:44:00,SITE_72
TXN_001246,628176719720,Interconnection,651.668577329013,2022-01-01 20:45:00,SITE_89
TXN_001247,628179493836,Roaming,203.25972145519256,2022-01-01 20:46:00,SITE_95
TXN_001248,628175620650,Data,890.2250211734995,2022-01-01 20:47:00,SITE_42
TXN_001249,628172755692,Data,859.1872833769494,2022-01-01 20:48:00,SITE_4
TXN_001250,628172730228,Voice,77.65064455627768,2022-01-01 20:49:00,SITE_20
TXN_001251,628172946793,Interconnection,107.28201700866327,2022-01-01 20:50:00,SITE_28
TXN_001252,628172569123,SMS,495.67642065441964,2022-01-01 20:51:00,SITE_40
TXN_001253,628177115518,Data,609.6134401065854,2022-01-01 20:52:00,SITE_65
TXN_001254,628178393979,Data,275.6334291447585,2022-01-01 20:53:00,SITE_44
TXN_001255,628179437482,Voice,717.0809189826713,2022-01-01 20:54:00,SITE_23
TXN_001256,628172622572,Interconnection,595.3211048979526,2022-01-01 20:55:00,SITE_57
TXN_001257,628174220281,Voice,325.49928563880616,2022-01-01 20:56:00,SITE_47
TXN_001258,628173689784,SMS,26.346116554273276,2022-01-01 20:57:00,SITE_13
TXN_001259,628179175602,Data,750.4001310172192,2022-01-01 20:58:00,SITE_16
TXN_001260,628171709662,Roaming,215.53891215925762,2022-01-01 20:59:00,SITE_90
TXN_001261,628177863382,Roaming,834.6392697191658,2022-01-01 21:00:00,SITE_55
TXN_001262,628176321129,SMS,420.8699697942009,2022-01-01 21:01:00,SITE_95
TXN_001263,628179859060,SMS,577.5003651891336,2022-01-01 21:02:00,SITE_65
TXN_001264,628176672605,Roaming,873.0757816785929,2022-01-01 21:03:00,SITE_81
TXN_001265,628173592670,Voice,863.7593779190335,2022-01-01 21:04:00,SITE_16
TXN_001266,628175810833,Data,372.1480556683297,2022-01-01 21:05:00,SITE_37
TXN_001267,628177703459,Data,209.68000382212827,2022-01-01 21:06:00,SITE_52
TXN_001268,628177417665,Interconnection,775.370931650866,2022-01-01 21:07:00,SITE_10
TXN_001269,628171442061,Data,433.64712339852906,2022-01-01 21:08:00,SITE_38
TXN_001270,628174761675,Roaming,192.84995156544508,2022-01-01 21:09:00,SITE_44
TXN_001271,628178415745,SMS,904.5209169748331,2022-01-01 21:10:00,SITE_95
TXN_001272,628179082655,Data,198.9060900468463,2022-01-01 21:11:00,SITE_74
TXN_001273,628179877580,Data,26.781361023039846,2022-01-01 21:12:00,SITE_54
TXN_001274,628174081328,Data,21.25969379365255,2022-01-01 21:13:00,SITE_98
TXN_001275,628176371112,Data,622.69304109781,2022-01-01 21:14:00,SITE_51
TXN_001276,628179551646,Data,662.0133856568128,2022-01-01 21:15:00,SITE_52
TXN_001277,628178281505,Voice,311.7306633519269,2022-01-01 21:16:00,SITE_70
TXN_001278,628176124795,Roaming,320.6909782578163,2022-01-01 21:17:00,SITE_92
TXN_001279,628176411263,Interconnection,340.1544211448828,2022-01-01 21:18:00,SITE_92
TXN_001280,628174963735,Data,680.4783882121197,2022-01-01 21:19:00,SITE_59
TXN_001281,628177493509,Data,59.075657235801756,2022-01-01 21:20:00,SITE_13
TXN_001282,628179989138,Voice,929.1872363386343,2022-01-01 21:21:00,SITE_41
TXN_001283,628179824031,SMS,223.29852313326901,2022-01-01 21:22:00,SITE_12
TXN_001284,628172192929,Roaming,999.6735320368501,2022-01-01 21:23:00,SITE_50
TXN_001285,628179711998,Voice,172.3511710933998,2022-01-01 21:24:00,SITE_57
TXN_001286,628177555035,Voice,771.7749108550651,2022-01-01 21:25:00,SITE_50
TXN_001287,628175068316,Roaming,224.1891323846954,2022-01-01 21:26:00,SITE_57
TXN_001288,628179067987,SMS,81.76595484161072,2022-01-01 21:27:00,SITE_54
TXN_001289,628172656671,Voice,875.0583910262982,2022-01-01 21:28:00,SITE_66
TXN_001290,628176681635,SMS,858.8925079317011,2022-01-01 21:29:00,SITE_8
TXN_001291,628177145265,Data,404.16682205715176,2022-01-01 21:30:00,SITE_63
TXN_001292,628179527171,Data,702.6937463978863,2022-01-01 21:31:00,SITE_9
TXN_001293,628171783066,Roaming,557.5088667512332,2022-01-01 21:32:00,SITE_60
TXN_001294,628175899856,Roaming,853.103157560075,2022-01-01 21:33:00,SITE_63
TXN_001295,628177240779,Data,315.74091334933576,2022-01-01 21:34:00,SITE_72
TXN_001296,628175055957,Interconnection,524.1487275989862,2022-01-01 21:35:00,SITE_3
TXN_001297,628177617488,Data,485.8869988333459,2022-01-01 21:36:00,SITE_73
TXN_001298,628171597897,Roaming,354.55192043060185,2022-01-01 21:37:00,SITE_13
TXN_001299,628174941237,Data,891.5636094918159,2022-01-01 21:38:00,SITE_9
TXN_001300,628173042999,Roaming,166.71204673787295,2022-01-01 21:39:00,SITE_95
TXN_001301,628174659985,Interconnection,150.35913088117545,2022-01-01 21:40:00,SITE_89
TXN_001302,628172902897,Voice,577.3326257874286,2022-01-01 21:41:00,SITE_52
TXN_001303,628179019213,Interconnection,657.8367357549571,2022-01-01 21:42:00,SITE_62
TXN_001304,628174576511,Roaming,195.4246350702406,2022-01-01 21:43:00,SITE_8
TXN_001305,628172163950,Roaming,391.3267248123695,2022-01-01 21:44:00,SITE_95
TXN_001306,628171549148,Data,946.617279135765,2022-01-01 21:45:00,SITE_45
TXN_001307,628173773707,Roaming,247.37080526798331,2022-01-01 21:46:00,SITE_53
TXN_001308,628176068002,Roaming,668.6923414152767,2022-01-01 21:47:00,SITE_63
TXN_001309,628173773939,Data,740.4092443038932,2022-01-01 21:48:00,SITE_95
TXN_001310,628172935740,Interconnection,448.68057076569437,2022-01-01 21:49:00,SITE_81
TXN_001311,628174434955,Voice,937.5884607728234,2022-01-01 21:50:00,SITE_57
TXN_001312,628175936710,Voice,736.9200784835717,2022-01-01 21:51:00,SITE_54
TXN_001313,628176155872,Data,458.46665528103694,2022-01-01 21:52:00,SITE_19
TXN_001314,628174177326,Data,569.7658665743179,2022-01-01 21:53:00,SITE_67
TXN_001315,628172554510,SMS,692.9208299816755,2022-01-01 21:54:00,SITE_46
TXN_001316,628174763122,Voice,592.597990248789,2022-01-01 21:55:00,SITE_94
TXN_001317,628175421590,Interconnection,878.8188862422498,2022-01-01 21:56:00,SITE_10
TXN_001318,628173534937,Voice,357.5317736181208,2022-01-01 21:57:00,SITE_93
TXN_001319,628171812461,Voice,300.58585431574915,2022-01-01 21:58:00,SITE_18
TXN_001320,628175427036,Voice,214.62505060576905,2022-01-01 21:59:00,SITE_12
TXN_001321,628172718224,Data,38.74518509653054,2022-01-01 22:00:00,SITE_49
TXN_001322,628173710626,Interconnection,43.97095041567528,2022-01-01 22:01:00,SITE_23
TXN_001323,628178906166,SMS,870.1851379161735,2022-01-01 22:02:00,SITE_62
TXN_001324,628178310108,Roaming,678.7147532595014,2022-01-01 22:03:00,SITE_11
TXN_001325,628177440010,Voice,660.8718830210496,2022-01-01 22:04:00,SITE_73
TXN_001326,628179674163,Data,615.0281761159512,2022-01-01 22:05:00,SITE_56
TXN_001327,628171444191,Data,849.3699255494107,2022-01-01 22:06:00,SITE_88
TXN_001328,628172502337,Data,480.7866587399618,2022-01-01 22:07:00,SITE_89
TXN_001329,628174486669,Voice,870.540417729742,2022-01-01 22:08:00,SITE_55
TXN_001330,628174722946,SMS,360.08558115605695,2022-01-01 22:09:00,SITE_25
TXN_001331,628178064400,Data,926.7807968347514,2022-01-01 22:10:00,SITE_9
TXN_001332,628171224695,Roaming,698.9583231011588,2022-01-01 22:11:00,SITE_12
TXN_001333,628174441628,Data,257.91995888840285,2022-01-01 22:12:00,SITE_11
TXN_001334,628178552975,Voice,564.5208367669364,2022-01-01 22:13:00,SITE_38
TXN_001335,628179123236,SMS,533.4975309267674,2022-01-01 22:14:00,SITE_28
TXN_001336,628178761850,Voice,138.76092290860362,2022-01-01 22:15:00,SITE_8
TXN_001337,628174340216,Roaming,591.6516628448635,2022-01-01 22:16:00,SITE_74
TXN_001338,628174833284,SMS,315.470838093241,2022-01-01 22:17:00,SITE_89
TXN_001339,628172847865,Voice,53.29641804279283,2022-01-01 22:18:00,SITE_47
TXN_001340,628178586725,Interconnection,948.7075015488583,2022-01-01 22:19:00,SITE_36
TXN_001341,628175897954,Data,641.8488786952236,2022-01-01 22:20:00,SITE_50
TXN_001342,628175017136,Voice,877.0420129389762,2022-01-01 22:21:00,SITE_9
TXN_001343,628171344855,SMS,676.3799490082399,2022-01-01 22:22:00,SITE_60
TXN_001344,628176750283,Data,357.6267084479728,2022-01-01 22:23:00,SITE_72
TXN_001345,628172074961,Roaming,513.1753842564826,2022-01-01 22:24:00,SITE_67
TXN_001346,628175625678,Roaming,676.0710135868298,2022-01-01 22:25:00,SITE_53
TXN_001347,628173377935,Interconnection,960.2920728762361,2022-01-01 22:26:00,SITE_82
TXN_001348,628172134106,Data,254.41578966257478,2022-01-01 22:27:00,SITE_99
TXN_001349,628179296877,Data,875.1020815654936,2022-01-01 22:28:00,SITE_17
TXN_001350,628173474968,Roaming,924.1537274889752,2022-01-01 22:29:00,SITE_53
TXN_001351,628177166160,Voice,670.7450991442976,2022-01-01 22:30:00,SITE_28
TXN_001352,628176672540,Data,931.3353607739365,2022-01-01 22:31:00,SITE_63
TXN_001353,628176644807,Data,398.4807088898911,2022-01-01 22:32:00,SITE_15
TXN_001354,628176972558,Voice,953.0631598644023,2022-01-01 22:33:00,SITE_19
TXN_001355,628173442266,Data,703.0800942888089,2022-01-01 22:34:00,SITE_86
TXN_001356,628175437677,Roaming,42.96376165139309,2022-01-01 22:35:00,SITE_70
TXN_001357,628176241218,Roaming,906.9659589872338,2022-01-01 22:36:00,SITE_47
TXN_001358,628176150635,Voice,484.98833622415935,2022-01-01 22:37:00,SITE_71
TXN_001359,628176481140,Voice,460.866657793055,2022-01-01 22:38:00,SITE_48
TXN_001360,628178214615,Data,566.9001393736546,2022-01-01 22:39:00,SITE_73
TXN_001361,628179010643,Roaming,150.2351622244567,2022-01-01 22:40:00,SITE_20
TXN_001362,628175981262,Voice,469.6968825188312,2022-01-01 22:41:00,SITE_37
TXN_001363,628175525208,Roaming,831.296089501028,2022-01-01 22:42:00,SITE_75
TXN_001364,628176290717,Voice,16.46697667837782,2022-01-01 22:43:00,SITE_2
TXN_001365,628171518349,SMS,273.64424316404694,2022-01-01 22:44:00,SITE_64
TXN_001366,628173881990,Data,3.4521318574003756,2022-01-01 22:45:00,SITE_86
TXN_001367,628171797968,Roaming,416.29559784069846,2022-01-01 22:46:00,SITE_36
TXN_001368,628178892861,Data,728.5871949832409,2022-01-01 22:47:00,SITE_5
TXN_001369,628179467691,SMS,798.9730572855138,2022-01-01 22:48:00,SITE_64
TXN_001370,628177211411,Data,945.2445713658796,2022-01-01 22:49:00,SITE_7
TXN_001371,628173655971,Roaming,608.8961083578157,2022-01-01 22:50:00,SITE_70
TXN_001372,628176609125,Roaming,255.37223978624257,2022-01-01 22:51:00,SITE_22
TXN_001373,628173874299,Voice,924.2238011875622,2022-01-01 22:52:00,SITE_74
TXN_001374,628178339838,Roaming,775.5404381264957,2022-01-01 22:53:00,SITE_46
TXN_001375,628178330292,Data,574.8540545201414,2022-01-01 22:54:00,SITE_40
TXN_001376,628172804673,Voice,695.944575503217,2022-01-01 22:55:00,SITE_61
TXN_001377,628173938199,Data,924.3920386524217,2022-01-01 22:56:00,SITE_46
TXN_001378,628178594378,Voice,712.6816344444487,2022-01-01 22:57:00,SITE_84
TXN_001379,628179998604,Roaming,369.0061330771493,2022-01-01 22:58:00,SITE_28
TXN_001380,628175909776,Roaming,713.3151740868076,2022-01-01 22:59:00,SITE_87
TXN_001381,628174303389,Voice,41.23788457265248,2022-01-01 23:00:00,SITE_35
TXN_001382,628179025407,Data,387.02914626875065,2022-01-01 23:01:00,SITE_1
TXN_001383,628175354385,Roaming,406.9167088137337,2022-01-01 23:02:00,SITE_29
TXN_001384,628179777198,Interconnection,167.67139618641383,2022-01-01 23:03:00,SITE_9
TXN_001385,628174151882,Data,24.062395071218408,2022-01-01 23:04:00,SITE_9
TXN_001386,628174210016,Interconnection,134.24785540110508,2022-01-01 23:05:00,SITE_22
TXN_001387,628177737320,Data,654.966874301258,2022-01-01 23:06:00,SITE_63
TXN_001388,628173389383,Data,802.4865275473238,2022-01-01 23:07:00,SITE_66
TXN_001389,628177996746,Roaming,988.2152892342472,2022-01-01 23:08:00,SITE_80
TXN_001390,628171164053,Data,347.0171396053858,2022-01-01 23:09:00,SITE_58
TXN_001391,628176973544,Data,599.7798430388407,2022-01-01 23:10:00,SITE_70
TXN_001392,628176282379,Data,937.2078218483068,2022-01-01 23:11:00,SITE_55
TXN_001393,628173542637,Roaming,167.87473955681446,2022-01-01 23:12:00,SITE_13
TXN_001394,628179033951,Roaming,717.9279407564,2022-01-01 23:13:00,SITE_97
TXN_001395,628179107317,Data,755.223754416014,2022-01-01 23:14:00,SITE_19
TXN_001396,628175158549,Data,89.88656033346903,2022-01-01 23:15:00,SITE_79
TXN_001397,628175530889,Data,861.388135797882,2022-01-01 23:16:00,SITE_33
TXN_001398,628179411039,Data,813.291942063733,2022-01-01 23:17:00,SITE_74
TXN_001399,628179962049,Data,34.36960357085701,2022-01-01 23:18:00,SITE_65
TXN_001400,628179284960,Roaming,91.99333046517143,2022-01-01 23:19:00,SITE_60
TXN_001401,628173049949,Data,50.07776699796047,2022-01-01 23:20:00,SITE_12
TXN_001402,628179388512,Data,335.40878826756284,2022-01-01 23:21:00,SITE_43
TXN_001403,628172268300,Voice,509.7797016892462,2022-01-01 23:22:00,SITE_93
TXN_001404,628172947763,Data,532.8153802266742,2022-01-01 23:23:00,SITE_17
TXN_001405,628178654502,Interconnection,268.3990930096732,2022-01-01 23:24:00,SITE_68
TXN_001406,628174882149,Data,911.6852896737139,2022-01-01 23:25:00,SITE_29
TXN_001407,628175873062,Voice,368.8945270820413,2022-01-01 23:26:00,SITE_55
TXN_001408,628178045209,Data,46.50460580938715,2022-01-01 23:27:00,SITE_7
TXN_001409,628179439469,Data,300.92688442984496,2022-01-01 23:28:00,SITE_44
TXN_001410,628178678073,Voice,531.5783131216114,2022-01-01 23:29:00,SITE_77
TXN_001411,628175845710,Data,408.8136007656438,2022-01-01 23:30:00,SITE_5
TXN_001412,628175000737,Data,274.5686765801599,2022-01-01 23:31:00,SITE_60
TXN_001413,628178258746,Data,132.1919265145531,2022-01-01 23:32:00,SITE_6
TXN_001414,628172443717,Data,819.3453355961335,2022-01-01 23:33:00,SITE_98
TXN_001415,628175409352,Data,996.1490968820676,2022-01-01 23:34:00,SITE_7
TXN_001416,628176111142,Interconnection,330.21259139035817,2022-01-01 23:35:00,SITE_46
TXN_001417,628179421928,Data,382.2394231324273,2022-01-01 23:36:00,SITE_57
TXN_001418,628179715633,Data,618.4194871522801,2022-01-01 23:37:00,SITE_54
TXN_001419,628177906571,Data,718.7230332608058,2022-01-01 23:38:00,SITE_92
TXN_001420,628179752967,Data,392.63750526878766,2022-01-01 23:39:00,SITE_46
TXN_001421,628172308507,Roaming,905.0245874648334,2022-01-01 23:40:00,SITE_10
TXN_001422,628175066621,Data,560.4439852396895,2022-01-01 23:41:00,SITE_4
TXN_001423,628171100734,Roaming,450.93968632952505,2022-01-01 23:42:00,SITE_67
TXN_001424,628179546310,Voice,647.0260804067452,2022-01-01 23:43:00,SITE_25
TXN_001425,628173851274,Data,952.851044400924,2022-01-01 23:44:00,SITE_87
TXN_001426,628172225811,Roaming,794.7577421272838,2022-01-01 23:45:00,SITE_91
TXN_001427,628174081091,Data,40.97311740458922,2022-01-01 23:46:00,SITE_78
TXN_001428,628174829049,Data,332.9776008292197,2022-01-01 23:47:00,SITE_61
TXN_001429,628172868670,Data,471.07414026627146,2022-01-01 23:48:00,SITE_38
TXN_001430,628178265406,Roaming,315.2030546368961,2022-01-01 23:49:00,SITE_32
TXN_001431,628175813673,Voice,700.4873732696261,2022-01-01 23:50:00,SITE_23
TXN_001432,628175755469,Roaming,826.4428807127184,2022-01-01 23:51:00,SITE_37
TXN_001433,628178551989,Voice,731.6137500900863,2022-01-01 23:52:00,SITE_3
TXN_001434,628175335702,Roaming,989.343953541447,2022-01-01 23:53:00,SITE_99
TXN_001435,628178974411,Data,273.27510024513606,2022-01-01 23:54:00,SITE_13
TXN_001436,628173962732,Roaming,875.1145055293971,2022-01-01 23:55:00,SITE_34
TXN_001437,628172992825,Data,766.8560425093117,2022-01-01 23:56:00,SITE_88
TXN_001438,628174832978,Interconnection,362.81657880058793,2022-01-01 23:57:00,SITE_65
TXN_001439,628177152941,Voice,734.3904191133117,2022-01-01 23:58:00,SITE_76
TXN_001440,628175115811,Voice,104.97188046182872,2022-01-01 23:59:00,SITE_8
TXN_001441,628179983212,Data,789.5441488582118,2022-01-02 00:00:00,SITE_83
TXN_001442,628174174108,Voice,532.7982719845155,2022-01-02 00:01:00,SITE_9
TXN_001443,628173731638,Voice,292.9978825365439,2022-01-02 00:02:00,SITE_28
TXN_001444,628171264500,Interconnection,656.121524482396,2022-01-02 00:03:00,SITE_78
TXN_001445,628173976031,Interconnection,641.9783787156946,2022-01-02 00:04:00,SITE_91
TXN_001446,628177512427,Data,210.27673649688012,2022-01-02 00:05:00,SITE_18
TXN_001447,628173903633,Interconnection,31.36701739671461,2022-01-02 00:06:00,SITE_42
TXN_001448,628176711813,Data,434.1889643147722,2022-01-02 00:07:00,SITE_41
TXN_001449,628172940369,Data,569.9423574750768,2022-01-02 00:08:00,SITE_70
TXN_001450,628174948242,Roaming,876.7286730922278,2022-01-02 00:09:00,SITE_33
TXN_001451,628179127125,SMS,928.2885788519468,2022-01-02 00:10:00,SITE_89
TXN_001452,628172217060,Interconnection,529.2764129386096,2022-01-02 00:11:00,SITE_77
TXN_001453,628172031519,Data,754.0496802847764,2022-01-02 00:12:00,SITE_54
TXN_001454,628175678714,SMS,439.8639690556689,2022-01-02 00:13:00,SITE_87
TXN_001455,628179109698,Voice,746.3360744163201,2022-01-02 00:14:00,SITE_36
TXN_001456,628172390281,Voice,205.59672341422777,2022-01-02 00:15:00,SITE_97
TXN_001457,628174941106,Voice,371.6936700687279,2022-01-02 00:16:00,SITE_85
TXN_001458,628173322466,Interconnection,634.5937708148011,2022-01-02 00:17:00,SITE_98
TXN_001459,628178778748,Roaming,19.13980764147175,2022-01-02 00:18:00,SITE_56
TXN_001460,628179099932,Roaming,722.738849028615,2022-01-02 00:19:00,SITE_17
TXN_001461,628172851317,Data,835.6999657668986,2022-01-02 00:20:00,SITE_10
TXN_001462,628172946830,Data,399.7425194328575,2022-01-02 00:21:00,SITE_87
TXN_001463,628173614150,Voice,448.49447475998716,2022-01-02 00:22:00,SITE_44
TXN_001464,628178238987,Data,851.4309300043145,2022-01-02 00:23:00,SITE_2
TXN_001465,628175660061,Data,775.8789806907074,2022-01-02 00:24:00,SITE_99
TXN_001466,628173605214,Roaming,288.8613395443416,2022-01-02 00:25:00,SITE_14
TXN_001467,628178923641,Data,324.65213045497745,2022-01-02 00:26:00,SITE_41
TXN_001468,628173229180,Voice,679.199354158206,2022-01-02 00:27:00,SITE_2
TXN_001469,628175188891,Voice,563.6348943557131,2022-01-02 00:28:00,SITE_19
TXN_001470,628175031419,Voice,163.06734152540045,2022-01-02 00:29:00,SITE_80
TXN_001471,628175495511,Data,310.6199793199373,2022-01-02 00:30:00,SITE_89
TXN_001472,628172424945,Interconnection,900.0832936017755,2022-01-02 00:31:00,SITE_1
TXN_001473,628173363999,SMS,688.4862622855411,2022-01-02 00:32:00,SITE_2
TXN_001474,628175790691,Roaming,985.988343367834,2022-01-02 00:33:00,SITE_27
TXN_001475,628179807673,Data,767.2455174507886,2022-01-02 00:34:00,SITE_2
TXN_001476,628175225889,Data,942.0324577114467,2022-01-02 00:35:00,SITE_94
TXN_001477,628174092195,Voice,216.97238529660493,2022-01-02 00:36:00,SITE_51
TXN_001478,628171289102,Roaming,771.7133899421088,2022-01-02 00:37:00,SITE_10
TXN_001479,628175443778,Roaming,21.197302627649634,2022-01-02 00:38:00,SITE_19
TXN_001480,628179043756,Voice,671.0892616898224,2022-01-02 00:39:00,SITE_80
TXN_001481,628175162065,Data,469.81299584212115,2022-01-02 00:40:00,SITE_13
TXN_001482,628171260116,Data,347.41331184814857,2022-01-02 00:41:00,SITE_48
TXN_001483,628177086368,SMS,862.541947940796,2022-01-02 00:42:00,SITE_56
TXN_001484,628175214279,Interconnection,854.4134249648731,2022-01-02 00:43:00,SITE_72
TXN_001485,628172257949,Data,23.279403193744937,2022-01-02 00:44:00,SITE_56
TXN_001486,628178537165,Data,609.8956173269816,2022-01-02 00:45:00,SITE_50
TXN_001487,628174850241,Voice,368.46439209663544,2022-01-02 00:46:00,SITE_95
TXN_001488,628176538166,Voice,416.24534049894874,2022-01-02 00:47:00,SITE_45
TXN_001489,628171388076,Voice,832.2086984795571,2022-01-02 00:48:00,SITE_89
TXN_001490,628175884797,Voice,310.5299317561506,2022-01-02 00:49:00,SITE_59
TXN_001491,628176540070,Roaming,943.1057618269825,2022-01-02 00:50:00,SITE_39
TXN_001492,628177491878,Roaming,180.45419254576862,2022-01-02 00:51:00,SITE_21
TXN_001493,628172960826,Voice,663.0597009448096,2022-01-02 00:52:00,SITE_55
TXN_001494,628173844664,Roaming,672.432961946751,2022-01-02 00:53:00,SITE_57
TXN_001495,628173613275,Voice,252.9429662664903,2022-01-02 00:54:00,SITE_41
TXN_001496,628172378369,Data,325.4258583582348,2022-01-02 00:55:00,SITE_93
TXN_001497,628173090212,Data,834.9636940873605,2022-01-02 00:56:00,SITE_70
TXN_001498,628176230852,Data,762.0434496999975,2022-01-02 00:57:00,SITE_82
TXN_001499,628175171774,Data,329.7667844344448,2022-01-02 00:58:00,SITE_49
TXN_001500,628171152999,Data,534.422590387999,2022-01-02 00:59:00,SITE_44
TXN_001501,628175542923,Data,62.61861595684236,2022-01-02 01:00:00,SITE_35
TXN_001502,628179449975,Interconnection,209.53713651623062,2022-01-02 01:01:00,SITE_91
TXN_001503,628175600108,Voice,486.3347383015387,2022-01-02 01:02:00,SITE_5
TXN_001504,628173854190,Voice,86.88776154393238,2022-01-02 01:03:00,SITE_71
TXN_001505,628172284382,Voice,843.4890225370456,2022-01-02 01:04:00,SITE_74
TXN_001506,628178196042,SMS,718.2882038975403,2022-01-02 01:05:00,SITE_74
TXN_001507,628174853321,Voice,943.6900369778463,2022-01-02 01:06:00,SITE_51
TXN_001508,628173654837,Roaming,693.7734390580631,2022-01-02 01:07:00,SITE_57
TXN_001509,628178684365,Data,940.4609708899234,2022-01-02 01:08:00,SITE_58
TXN_001510,628172042377,Data,554.958043135274,2022-01-02 01:09:00,SITE_92
TXN_001511,628175577033,Data,600.6183924509074,2022-01-02 01:10:00,SITE_36
TXN_001512,628177105931,Voice,976.9940835716346,2022-01-02 01:11:00,SITE_10
TXN_001513,628174257181,Voice,642.4870177173962,2022-01-02 01:12:00,SITE_50
TXN_001514,628176262696,Data,31.755782291885854,2022-01-02 01:13:00,SITE_99
TXN_001515,628176154048,Data,724.0789738538928,2022-01-02 01:14:00,SITE_99
TXN_001516,628171923780,Data,905.5632234452783,2022-01-02 01:15:00,SITE_37
TXN_001517,628179361735,Voice,795.7846695445323,2022-01-02 01:16:00,SITE_20
TXN_001518,628172942811,Interconnection,584.2494393527971,2022-01-02 01:17:00,SITE_13
TXN_001519,628177507640,Voice,671.6322095804228,2022-01-02 01:18:00,SITE_75
TXN_001520,628171298090,Roaming,990.2015974624201,2022-01-02 01:19:00,SITE_19
TXN_001521,628179705956,Roaming,91.57142642082898,2022-01-02 01:20:00,SITE_92
TXN_001522,628176425838,Data,667.5775838046063,2022-01-02 01:21:00,SITE_56
TXN_001523,628179480932,Voice,284.1142968760232,2022-01-02 01:22:00,SITE_45
TXN_001524,628173320688,Voice,640.4503061895839,2022-01-02 01:23:00,SITE_60
TXN_001525,628172805808,SMS,608.0159523080548,2022-01-02 01:24:00,SITE_68
TXN_001526,628175220459,SMS,154.3033752760539,2022-01-02 01:25:00,SITE_57
TXN_001527,628175536119,Roaming,207.5398990944989,2022-01-02 01:26:00,SITE_54
TXN_001528,628175015470,Interconnection,622.0079484651703,2022-01-02 01:27:00,SITE_37
TXN_001529,628175654798,SMS,129.10171735647035,2022-01-02 01:28:00,SITE_83
TXN_001530,628174622138,Voice,265.91569425519253,2022-01-02 01:29:00,SITE_37
TXN_001531,628171937841,Data,835.4103021902644,2022-01-02 01:30:00,SITE_14
TXN_001532,628179061896,Roaming,327.76441449563697,2022-01-02 01:31:00,SITE_95
TXN_001533,628173843940,Data,488.5720961133933,2022-01-02 01:32:00,SITE_92
TXN_001534,628174932441,Voice,941.1991948106944,2022-01-02 01:33:00,SITE_44
TXN_001535,628172207068,Roaming,227.92193974810934,2022-01-02 01:34:00,SITE_83
TXN_001536,628175364406,Data,390.2363913406524,2022-01-02 01:35:00,SITE_42
TXN_001537,628179782882,Interconnection,606.8513177680021,2022-01-02 01:36:00,SITE_1
TXN_001538,628172386980,SMS,755.5835905744682,2022-01-02 01:37:00,SITE_23
TXN_001539,628172208052,Voice,901.7517333259924,2022-01-02 01:38:00,SITE_64
